Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2014","2014","3050","FAO TIER 1","ha","116876.4269","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2015","2015","3050","FAO TIER 1","ha","292521.5962","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2016","2016","3050","FAO TIER 1","ha","135972.6048","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2017","2017","3050","FAO TIER 1","ha","358615.7125","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2018","2018","3050","FAO TIER 1","ha","98951.6299","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2019","2019","3050","FAO TIER 1","ha","595593.5391","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2020","2020","3050","FAO TIER 1","ha","404680.608","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6797","Other forest","2021","2021","3050","FAO TIER 1","ha","285580.3087","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2001","2001","3050","FAO TIER 1","ha","38619.8096","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2002","2002","3050","FAO TIER 1","ha","28430.4922","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2003","2003","3050","FAO TIER 1","ha","24934.6938","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2004","2004","3050","FAO TIER 1","ha","21043.6272","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2005","2005","3050","FAO TIER 1","ha","25542.6491","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2006","2006","3050","FAO TIER 1","ha","13942.2064","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2007","2007","3050","FAO TIER 1","ha","23737.6308","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2008","2008","3050","FAO TIER 1","ha","18355.8215","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2009","2009","3050","FAO TIER 1","ha","10295.6036","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2010","2010","3050","FAO TIER 1","ha","18204.8428","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2011","2011","3050","FAO TIER 1","ha","13622.2027","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2012","2012","3050","FAO TIER 1","ha","11301.6713","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","ha","3401.7447","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","ha","7152.941","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","ha","6139.4729","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","ha","14540.0595","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","ha","15532.7325","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","ha","12933.6345","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","ha","24864.1201","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","ha","14395.7222","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","ha","13371.8861","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2001","2001","3050","FAO TIER 1","ha","10054648.6679","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2002","2002","3050","FAO TIER 1","ha","10551433.7624","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2003","2003","3050","FAO TIER 1","ha","9942216.2747","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2004","2004","3050","FAO TIER 1","ha","11079931.9749","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2005","2005","3050","FAO TIER 1","ha","10305673.4416","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2006","2006","3050","FAO TIER 1","ha","8174687.7733","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2007","2007","3050","FAO TIER 1","ha","14950998.2035","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2008","2008","3050","FAO TIER 1","ha","9378812.549","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2009","2009","3050","FAO TIER 1","ha","6962649.549","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2010","2010","3050","FAO TIER 1","ha","14491998.5211","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2011","2011","3050","FAO TIER 1","ha","8185514.7821","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2012","2012","3050","FAO TIER 1","ha","9030270.4982","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2013","2013","3050","FAO TIER 1","ha","7064008.8687","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2014","2014","3050","FAO TIER 1","ha","8542352.3174","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2015","2015","3050","FAO TIER 1","ha","8960027.7862","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2016","2016","3050","FAO TIER 1","ha","9280953.9574","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2017","2017","3050","FAO TIER 1","ha","10313631.6205","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2018","2018","3050","FAO TIER 1","ha","7653011.6728","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2019","2019","3050","FAO TIER 1","ha","9539081.141","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2020","2020","3050","FAO TIER 1","ha","12278637.7336","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6794","Grassland","2021","2021","3050","FAO TIER 1","ha","8462005.7812","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2001","2001","3050","FAO TIER 1","ha","1040783.9815","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2002","2002","3050","FAO TIER 1","ha","680015.0441","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2003","2003","3050","FAO TIER 1","ha","784546.29","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2004","2004","3050","FAO TIER 1","ha","166648.8412","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2005","2005","3050","FAO TIER 1","ha","228228.7994","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2006","2006","3050","FAO TIER 1","ha","140538.1993","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2007","2007","3050","FAO TIER 1","ha","78496.932","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2008","2008","3050","FAO TIER 1","ha","93520.5334","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2009","2009","3050","FAO TIER 1","ha","257632.6228","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2010","2010","3050","FAO TIER 1","ha","102729.6893","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2011","2011","3050","FAO TIER 1","ha","46366.7611","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2012","2012","3050","FAO TIER 1","ha","68797.2208","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2013","2013","3050","FAO TIER 1","ha","68862.0371","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2014","2014","3050","FAO TIER 1","ha","103586.3392","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2015","2015","3050","FAO TIER 1","ha","148009.3897","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2016","2016","3050","FAO TIER 1","ha","432307.784","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2017","2017","3050","FAO TIER 1","ha","379047.4458","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2018","2018","3050","FAO TIER 1","ha","306278.6235","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2019","2019","3050","FAO TIER 1","ha","133931.5295","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2020","2020","3050","FAO TIER 1","ha","144134.0652","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6792","Open shrubland","2021","2021","3050","FAO TIER 1","ha","67256.383","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2001","2001","3050","FAO TIER 1","ha","14653855.4652","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2002","2002","3050","FAO TIER 1","ha","19511359.561","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2003","2003","3050","FAO TIER 1","ha","16945857.2968","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2004","2004","3050","FAO TIER 1","ha","18234349.6437","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2005","2005","3050","FAO TIER 1","ha","19663807.0024","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2006","2006","3050","FAO TIER 1","ha","12238655.1373","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2007","2007","3050","FAO TIER 1","ha","26420054.5616","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2008","2008","3050","FAO TIER 1","ha","14348128.6012","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2009","2009","3050","FAO TIER 1","ha","8705303.9747","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2010","2010","3050","FAO TIER 1","ha","25230866.8444","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2011","2011","3050","FAO TIER 1","ha","12057378.7057","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2012","2012","3050","FAO TIER 1","ha","18427457.4584","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2013","2013","3050","FAO TIER 1","ha","9930095.9083","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2014","2014","3050","FAO TIER 1","ha","12672102.1714","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2015","2015","3050","FAO TIER 1","ha","13776088.2892","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2016","2016","3050","FAO TIER 1","ha","13186915.2751","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2017","2017","3050","FAO TIER 1","ha","16964977.1071","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2018","2018","3050","FAO TIER 1","ha","8894750.2727","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2019","2019","3050","FAO TIER 1","ha","15915344.2562","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2020","2020","3050","FAO TIER 1","ha","19466595.4045","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6760","Savanna","2021","2021","3050","FAO TIER 1","ha","13097309.3974","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2001","2001","3050","FAO TIER 1","ha","1707144.1135","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2002","2002","3050","FAO TIER 1","ha","2205095.3046","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2003","2003","3050","FAO TIER 1","ha","2245669.88","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2004","2004","3050","FAO TIER 1","ha","2135161.3158","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2005","2005","3050","FAO TIER 1","ha","2201120.7104","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2006","2006","3050","FAO TIER 1","ha","1540063.8677","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2007","2007","3050","FAO TIER 1","ha","4039817.6496","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2008","2008","3050","FAO TIER 1","ha","1568374.8071","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2009","2009","3050","FAO TIER 1","ha","1133248.563","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2010","2010","3050","FAO TIER 1","ha","3497245.1538","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2011","2011","3050","FAO TIER 1","ha","1113119.7792","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2012","2012","3050","FAO TIER 1","ha","2378952.9612","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2013","2013","3050","FAO TIER 1","ha","1097209.5704","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2014","2014","3050","FAO TIER 1","ha","1318034.0756","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2015","2015","3050","FAO TIER 1","ha","2338426.0771","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2016","2016","3050","FAO TIER 1","ha","1871399.93","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2017","2017","3050","FAO TIER 1","ha","2549910.1754","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2018","2018","3050","FAO TIER 1","ha","1138995.053","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2019","2019","3050","FAO TIER 1","ha","2277248.3814","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2020","2020","3050","FAO TIER 1","ha","2231274.3482","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6789","Woody savanna","2021","2021","3050","FAO TIER 1","ha","1300811.2627","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2001","2001","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2002","2002","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2003","2003","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2004","2004","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2005","2005","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2006","2006","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2007","2007","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2008","2008","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2009","2009","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2010","2010","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2011","2011","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2012","2012","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2013","2013","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2014","2014","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","005","South America","7246","Burned Area","6993","Fires in organic soils","2021","2021","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2001","2001","3050","FAO TIER 1","ha","983624.1948","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2002","2002","3050","FAO TIER 1","ha","1883323.3293","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2003","2003","3050","FAO TIER 1","ha","2976370.7485","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2004","2004","3050","FAO TIER 1","ha","5169007.7999","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2005","2005","3050","FAO TIER 1","ha","3048240.4305","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2006","2006","3050","FAO TIER 1","ha","3246528.2574","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2007","2007","3050","FAO TIER 1","ha","4456006.4896","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2008","2008","3050","FAO TIER 1","ha","2436248.5152","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2009","2009","3050","FAO TIER 1","ha","4027968.5449","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2010","2010","3050","FAO TIER 1","ha","4066696.4671","E","Estimated value",""
"GI","Emissions from Fires","142","Asia","7246","Burned Area","6796","Humid tropical forest","2011","2011","3050","FAO TIER 1","ha","2474479.6809","E","Estimated value",""
